loan_ref,product_code,date_approved,date_disbursed,first_payment_due,maturity_date,amount_usd,annual_rate_pct,term_months,payment_frequency,loan_purpose,client_gender,client_dob,marital_status,num_dependents,employment_sector,months_at_employer,monthly_income_usd,existing_obligations,collateral_type,disbursement_channel,province,defaulted
GL55691,1,19/6/2025,7/7/2025,11/8/2025,27/6/2027,3823.98,13.52,24,Monthly,Working_Capital,Male,8-Feb-89,Married,1,Agriculture,112,267.36,1,Vehicle,Bank_Transfer,Bulawayo,1
XB58538,0,20/9/2024,7/10/2024,19/11/2024,31/3/2026,797.72,110.37,18,Monthly,Rent,Female,25-Aug-05,Single,0,Retail_Trade,17,596.58,2,Guarantor,Bank_Transfer,Harare,0
OA03831,0,20/9/2025,6/10/2025,15/11/2025,30/3/2027,2397.12,13.35,18,Monthly,Wedding,Male,28-Sep-69,Married,3,Retail_Trade,67,477.41,2,Guarantor,EcoCash,Mashonaland_East,1
OG07530,3,10/4/2025,24/4/2025,26/5/2025,14/4/2027,1025.54,16.14,24,Monthly,Rent,Male,1-Dec-90,Divorced,3,Informal_Sector,7,,3,None,EcoCash,Masvingo,0
IR67100,1,13/11/2024,18/11/2024,23/12/2024,12/5/2026,3236.49,15.07,18,Monthly,Equipment,Male,29-Apr-87,Married,4,Retail_Trade,85,231.57,3,Guarantor,EcoCash,Harare,0
YJ73044,0,20/2/2026,25/2/2026,28/3/2026,20/2/2027,3151.74,83.37,12,Monthly,Funeral,Male,27-Dec-74,Married,6,Informal_Sector,7,411.26,3,Property,EcoCash,Harare,0
QX78666,2,2/11/2025,8/11/2025,23/12/2025,7/5/2026,6857.16,80.71,6,Monthly,Farming_Inputs,Female,31-Dec-07,Divorced,1,Government,12,455.02,1,Guarantor,EcoCash,Midlands,1
VZ91134,2,5/12/2024,6/12/2024,8/1/2025,30/5/2026,5676.17,104.75,18,Monthly,Equipment,Female,21-Jun-96,Single,2,Transport,21,970.8,0,,EcoCash,Masvingo,1
DW35685,1,19/2/2025,4/3/2025,28/3/2025,26/8/2026,5325.03,101.37,18,Monthly,Stock_Purchase,Male,3-Feb-77,Married,0,Education,78,,1,None,Cash,Manicaland,0
AS55235,2,27/1/2025,7/2/2025,12/3/2025,28/1/2027,926.57,99.9,24,Monthly,Farming_Inputs,Female,12-Oct-86,Single,3,Informal_Sector,42,124.19,2,Guarantor,InnBucks,Manicaland,0
RG70076,2,26/2/2025,16/3/2025,14/4/2025,6/3/2027,3073.32,117,24,Monthly,Working_Capital,Male,27-Jan-74,Married,,Healthcare,47,582.38,4,Livestock,EcoCash,Mashonaland_Central,0
OL36887,0,2/1/2025,14/1/2025,16/2/2025,13/7/2025,3001.03,100.22,6,Monthly,Business_Expansion,Female,21-Jun-68,Married,3,Mining,101,,0,None,InnBucks,Harare,0
GX99643,0,21/10/2024,22/10/2024,26/11/2024,17/10/2025,1817.06,83.75,12,Monthly,Equipment,Female,10-Sep-05,Single,1,Manufacturing,5,423.58,2,None,Bank_Transfer,Harare,0
ZX09904,2,23/7/2025,11/8/2025,9/9/2025,1/8/2027,19764.25,68.79,24,Monthly,Working_Capital,Male,11-Jun-96,Married,2,Finance,96,1802.59,2,Livestock,Bank_Transfer,Bulawayo,0
QJ71038,1,10/2/2026,13/2/2026,11/3/2026,28/1/2029,4004.05,131.43,36,Weekly,Equipment,Female,10-Mar-73,Married,6,Construction,88,243.2,1,Property,Bank_Transfer,Bulawayo,0
AZ81439,0,16/2/2026,17/2/2026,27/3/2026,7/2/2028,1100.63,118.86,24,Weekly,Home_Improvement,Male,8-Aug-98,Married,0,Informal_Sector,36,235.68,2,Property,EcoCash,Harare,0
DD72987,3,10/1/2026,21/1/2026,7/3/2026,16/1/2027,614.06,18.06,12,Bi-Weekly,Personal,Male,6-Nov-91,Widowed,2,Informal_Sector,17,150.06,2,None,Bank_Transfer,Masvingo,0
TS37792,3,19/5/2025,4/6/2025,1/7/2025,30/5/2026,493.3,14.89,12,Monthly,School_Fees,Female,28-Nov-90,Single,1,Informal_Sector,16,283.07,1,Savings,Cash,Matabeleland_South,0
NW36238,0,6/8/2025,19/8/2025,23/9/2025,9/8/2027,1273.09,120.44,24,Monthly,Personal,Female,28-Jun-95,Married,0,Education,,,4,None,Cash,Manicaland,0
HG23928,1,20/1/2025,29/1/2025,24/2/2025,24/1/2026,8229.09,13.77,12,Monthly,Stock_Purchase,Male,16-Dec-07,Single,0,Transport,4,712.67,5,Property,Cash,Matabeleland_North,0
PC44014,2,16/6/2025,23/6/2025,28/7/2025,15/12/2026,954.81,122.22,18,Monthly,Farming_Inputs,Male,30-Nov-92,Single,3,Informal_Sector,20,77.47,4,Savings,Cash,Manicaland,1
VE12462,1,21/11/2025,29/11/2025,1/1/2026,13/11/2028,4686.9,14.13,36,Monthly,Equipment,Female,3-Dec-92,Married,4,Education,121,742.83,1,Savings,OneMoney,Harare,0
NL47169,1,10/1/2026,23/1/2026,2/3/2026,18/1/2027,5789.5,93.01,12,Monthly,Stock_Purchase,Male,17-Dec-95,Single,2,Informal_Sector,24,276.12,3,Property,Bank_Transfer,Harare,0
GC20143,3,4/5/2025,22/5/2025,3/7/2025,12/5/2027,1051.3,16.17,24,Bi-Weekly,Rent,Female,30-Jul-92,Single,3,Agriculture,44,388.36,1,None,InnBucks,Harare,0
SO79485,0,23/5/2025,26/5/2025,20/6/2025,22/11/2025,1746.49,91.94,6,Monthly,Debt_Consolidation,Male,25-Jan-04,Single,2,Informal_Sector,8,395.1,0,None,EcoCash,Mashonaland_East,1
KH35968,0,17/7/2025,19/7/2025,28/8/2025,15/1/2026,1890.97,106.01,6,Monthly,Wedding,Male,12-Nov-70,Widowed,5,Transport,84,393.57,4,Livestock,Bank_Transfer,Matabeleland_South,1
KZ49186,2,22/6/2025,1/7/2025,6/8/2025,28/3/2026,4711.84,12.04,9,Bi-Weekly,Livestock,Female,28-Oct-04,Single,0,Construction,13,403.65,0,Guarantor,InnBucks,Mashonaland_West,1
GM32155,2,29/4/2025,14/5/2025,10/6/2025,10/11/2025,894.85,12.78,6,Monthly,Farming_Inputs,Female,23-Aug-95,Single,1,Retail_Trade,45,192.33,3,Vehicle,EcoCash,Harare,0
RX50513,1,9/1/2026,21/1/2026,28/2/2026,11/1/2028,13528,107.38,24,Monthly,Business_Expansion,Male,27-Apr-87,Single,0,NGO,64,1460.22,0,None,EcoCash,Midlands,0
WY67735,3,31/3/2025,17/4/2025,24/5/2025,7/4/2027,576.28,14.05,24,Monthly,Debt_Consolidation,Male,27-Feb-94,Widowed,2,,24,146.43,0,Guarantor,Bank_Transfer,Matabeleland_North,0
WQ92165,4,13/1/2025,18/1/2025,28/2/2025,12/7/2026,6180.07,17.61,18,Monthly,Vehicle,Female,11-Dec-82,Divorced,,Transport,133,896.46,0,Property,Cash,Midlands,0
AU52684,2,24/11/2024,4/12/2024,28/12/2024,24/11/2026,12916.66,140.45,24,Bi-Weekly,Livestock,Male,28-Oct-87,Single,2,Retail_Trade,141,864.83,0,None,Cash,Mashonaland_West,0
YT44465,3,27/9/2024,9/10/2024,12/11/2024,7/4/2025,2428.25,15.58,6,Monthly,Rent,Male,9-May-96,Single,3,Government,49,497.04,2,None,EcoCash,Harare,0
QV61271,0,28/12/2024,30/12/2024,28/1/2025,23/6/2026,1562.89,17.82,18,Monthly,School_Fees,Female,20-Jun-71,Married,1,Construction,33,297.76,0,Property,Bank_Transfer,Mashonaland_East,0
TT23578,0,21/2/2025,25/2/2025,3/4/2025,24/8/2025,1532.43,18,6,Monthly,Rent,Female,3-Oct-05,Single,0,Manufacturing,20,545.56,1,Guarantor,InnBucks,Midlands,1
IZ65701,0,31/1/2026,8/2/2026,23/3/2026,2/8/2027,2141.3,114.41,18,Monthly,Livestock,Female,8-Aug-81,Divorced,4,Telecom,66,801.74,0,Guarantor,EcoCash,Harare,0
AI23934,2,11/3/2025,12/3/2025,23/4/2025,8/9/2025,7239.79,118.99,6,Monthly,Livestock,Male,1-May-94,Married,3,Government,96,526.69,5,Livestock,InnBucks,Harare,0
HW14490,0,30/8/2025,13/9/2025,28/10/2025,8/9/2026,6353.33,124.96,12,Monthly,Medical,Female,27-Nov-75,Married,3,NGO,66,1462.75,1,None,EcoCash,Manicaland,0
EL12210,0,26/8/2025,3/9/2025,9/10/2025,24/8/2027,1064.66,85.38,24,Monthly,Rent,Male,6-Jul-93,Married,3,Construction,34,590.38,3,None,Bank_Transfer,Harare,0
IF29922,5,23/7/2025,9/8/2025,18/9/2025,7/11/2025,102.63,166.64,3,Monthly,Funeral,Male,27-Dec-84,Single,4,Informal_Sector,18,113.6,2,Property,EcoCash,Mashonaland_East,0
AB98616,2,6/11/2025,25/11/2025,28/12/2025,20/11/2026,1856.28,15.87,12,Monthly,Working_Capital,Female,2-Apr-85,Married,5,Informal_Sector,15,110.82,4,Guarantor,EcoCash,Bulawayo,1
RW57604,1,24/12/2024,28/12/2024,26/1/2025,13/12/2027,5011.7,14.25,36,Monthly,Business_Expansion,Female,3-Oct-86,Single,3,Agriculture,,381.44,0,Property,Bank_Transfer,Mashonaland_West,0
SF53316,2,6/12/2024,18/12/2024,12/1/2025,16/6/2025,2791.88,94.4,6,Bi-Weekly,Farming_Inputs,Male,2-May-70,Married,7,Transport,14,363.21,4,Livestock,Bank_Transfer,Mashonaland_West,1
MF54858,0,29/8/2025,7/9/2025,14/10/2025,28/8/2027,2011.47,110.42,24,Monthly,Wedding,Female,5-Mar-83,Married,4,NGO,81,509.11,1,Guarantor,EcoCash,Harare,0
MV28699,4,2/11/2025,15/11/2025,28/12/2025,30/10/2028,14574.33,17.21,36,Bi-Weekly,Vehicle,Female,21-Aug-78,Married,6,Government,83,441.24,3,Guarantor,Bank_Transfer,Bulawayo,0
CQ37613,1,17/8/2025,3/9/2025,28/9/2025,18/8/2028,10655.15,86.39,36,Monthly,Stock_Purchase,Male,24-Sep-94,Married,3,Retail_Trade,72,790.34,0,Vehicle,EcoCash,Midlands,0
CW19295,1,15/9/2025,29/9/2025,12/11/2025,19/9/2027,13750.34,11.37,24,Monthly,Working_Capital,Male,4-Sep-76,Divorced,2,Mining,56,938.66,2,Vehicle,EcoCash,Harare,1
MG08241,0,15/7/2025,27/7/2025,7/9/2025,23/1/2026,2228.07,99.16,6,Monthly,Stock_Purchase,Female,15-Aug-02,Single,1,Education,41,302.43,1,Livestock,Bank_Transfer,Midlands,0
OO94527,2,19/12/2024,26/12/2024,25/1/2025,22/9/2025,5131.81,115.35,9,Monthly,Farming_Inputs,Male,27-Sep-82,Married,4,Manufacturing,50,287.05,0,Property,EcoCash,Bulawayo,0
AD19960,3,28/6/2025,19/7/2025,20/8/2025,14/7/2026,747.85,11.81,12,Monthly,Medical,Male,11-Oct-82,Single,3,Agriculture,92,253.67,1,None,EcoCash,Mashonaland_West,0
SG30932,1,4/3/2025,16/3/2025,12/4/2025,7/9/2026,9279.24,87.1,18,Monthly,Equipment,Male,20-May-97,Married,2,Government,82,577.76,1,Guarantor,Cash,Mashonaland_West,0
EM52615,0,14/2/2026,20/2/2026,26/3/2026,19/8/2026,1021.54,17.76,6,Monthly,Vehicle,Male,8-Feb-95,Divorced,3,Informal_Sector,49,250.63,2,Savings,EcoCash,Harare,0
JI04306,1,20/10/2025,24/10/2025,28/11/2025,19/10/2026,12114.42,16.02,12,Weekly,Business_Expansion,Female,23-May-00,Married,5,Government,18,628.69,1,,Cash,Midlands,0
JZ26109,1,3/2/2026,21/2/2026,23/3/2026,15/8/2027,8276.07,,18,Monthly,Equipment,Female,12-Aug-65,Married,4,Healthcare,91,606.78,2,Guarantor,Bank_Transfer,Bulawayo,1
CV08100,4,17/1/2026,31/1/2026,27/2/2026,10/1/2030,5902.9,16.72,48,Monthly,Equipment,Male,8-Mar-03,Single,0,Informal_Sector,10,323.34,0,Property,InnBucks,Matabeleland_South,0
LR23315,1,29/6/2025,10/7/2025,9/8/2025,24/6/2028,36883.8,146.84,36,Monthly,Business_Expansion,Male,7-Jul-80,Married,4,Finance,99,,3,,Bank_Transfer,Manicaland,0
GB80058,0,17/12/2025,29/12/2025,11/2/2026,27/6/2026,3693.22,160.31,6,Monthly,Personal,Female,1-Oct-77,Widowed,3,NGO,39,1025.02,1,Property,Cash,Harare,0
RT81715,1,5/11/2025,6/11/2025,15/12/2025,1/11/2026,11862.61,16.3,12,Monthly,Business_Expansion,Female,17-Jan-79,Widowed,1,Government,104,767.98,1,Vehicle,Cash,Manicaland,0
CP62184,1,14/11/2024,5/12/2024,13/1/2025,29/5/2026,6339.34,14.3,18,Monthly,Stock_Purchase,Male,27-Dec-97,Married,,Retail_Trade,73,349.57,1,Livestock,EcoCash,Harare,0
AA29129,3,17/2/2026,28/2/2026,1/4/2026,27/8/2026,2021.97,92.91,6,Monthly,Personal,Female,7-Sep-72,Married,1,Government,58,529.43,3,Guarantor,InnBucks,Mashonaland_West,0
ZX10301,2,20/7/2025,3/8/2025,10/9/2025,24/7/2027,7757.23,102.51,24,Monthly,Equipment,Female,20-Oct-79,Married,0,Manufacturing,38,628.94,1,Property,InnBucks,Mashonaland_Central,0
UD99537,4,6/10/2025,7/10/2025,3/11/2025,2/10/2026,2205.75,17.28,12,Monthly,Equipment,Female,9-Feb-86,Married,3,Agriculture,117,98.16,0,Vehicle,EcoCash,Bulawayo,0
KE99943,2,27/6/2025,18/7/2025,28/8/2025,13/7/2026,3391.61,106.55,12,Monthly,Working_Capital,Female,6-Mar-64,Widowed,2,Mining,11,,3,None,Bank_Transfer,Mashonaland_Central,1
RE17659,2,16/2/2026,22/2/2026,28/3/2026,12/2/2028,1271.89,113.25,24,Monthly,Working_Capital,Female,26-Feb-88,Single,5,Education,118,427.85,0,Livestock,InnBucks,Mashonaland_West,0
ZV40056,2,23/6/2025,8/7/2025,21/8/2025,3/7/2026,5869.59,92.38,12,Monthly,Farming_Inputs,Female,18-Feb-90,Married,4,Government,20,349.94,2,Livestock,Bank_Transfer,Bulawayo,0
YP80523,3,20/9/2025,6/10/2025,20/11/2025,1/10/2026,2180.2,13.82,12,Monthly,Rent,Male,19-Nov-87,Married,3,Informal_Sector,23,454.72,0,None,Bank_Transfer,Matabeleland_North,0
SH48564,0,14/11/2024,18/11/2024,2/1/2025,12/5/2026,4146.71,111.05,18,Monthly,Farming_Inputs,Male,4-Jun-02,Single,,,9,608.98,1,None,OneMoney,Mashonaland_East,0
NU21492,2,8/7/2025,18/7/2025,16/8/2025,14/1/2026,5882.4,,6,Monthly,Equipment,Male,14-Mar-94,Married,,Mining,27,557.64,0,Guarantor,OneMoney,Matabeleland_South,0
OU56840,5,5/12/2024,17/12/2024,17/1/2025,15/6/2025,4040.8,157.79,6,Monthly,Rent,Female,3-Jan-96,Single,2,Finance,7,2688.24,3,Savings,Cash,Mashonaland_West,0
BW70755,4,19/7/2025,27/7/2025,27/8/2025,22/7/2026,25678.5,16.31,12,Monthly,Home_Improvement,Female,3-Jun-01,Widowed,2,,6,703.32,1,Livestock,Bank_Transfer,Manicaland,0
AU70762,0,2/6/2025,4/6/2025,14/7/2025,25/5/2027,677.87,98.56,24,Monthly,Debt_Consolidation,Male,23-Jul-81,Single,1,Agriculture,54,224,0,,EcoCash,Harare,0
ZX96091,5,4/9/2025,25/9/2025,20/10/2025,25/10/2025,223.99,157.95,1,Monthly,Personal,Male,19-Jun-81,Married,6,Retail_Trade,31,257.37,1,Vehicle,InnBucks,Harare,1
LP39585,5,24/11/2024,30/11/2024,9/1/2025,28/2/2025,842.59,159.86,3,Weekly,Medical,Female,7-Jul-82,Married,5,,90,707.17,0,Guarantor,Bank_Transfer,Bulawayo,0
XN10758,1,4/8/2025,15/8/2025,10/9/2025,10/8/2026,6348.77,110.5,12,Bi-Weekly,Business_Expansion,Female,29-Mar-90,Married,4,Education,56,681.05,6,Vehicle,Cash,Bulawayo,0
FP07590,4,18/12/2024,19/12/2024,2/2/2025,14/12/2025,2655.31,19.06,12,Bi-Weekly,Vehicle,Male,9-Mar-90,Single,3,Education,132,259.7,1,None,EcoCash,Bulawayo,0
FS49393,3,19/10/2025,1/11/2025,28/11/2025,25/4/2027,968.38,16.73,18,Monthly,Personal,Female,20-Jan-02,Single,3,Retail_Trade,10,546.84,1,None,Bank_Transfer,Harare,0
DT68333,0,6/8/2025,20/8/2025,1/10/2025,16/2/2026,464.34,127.75,6,Bi-Weekly,Debt_Consolidation,Female,13-May-02,Single,0,Agriculture,17,112.07,2,None,Bank_Transfer,Harare,0
SE32067,5,12/7/2025,20/7/2025,16/8/2025,19/8/2025,493.14,140.76,1,Bi-Weekly,Rent,Female,22-Jun-84,Married,6,Construction,86,406.51,3,None,EcoCash,Harare,1
VG88392,3,24/11/2025,27/11/2025,28/12/2025,21/5/2027,2005.07,13.08,18,Monthly,Medical,Female,13-Aug-07,Single,0,Retail_Trade,4,590.71,2,Savings,EcoCash,Midlands,1
UJ57295,0,8/10/2025,23/10/2025,26/11/2025,18/10/2026,3283.12,17.07,12,Monthly,Working_Capital,Female,23-Feb-81,Married,1,Agriculture,105,423.1,1,Vehicle,Bank_Transfer,Midlands,1
TP57302,0,17/1/2026,24/1/2026,27/2/2026,18/7/2027,3803.43,18.6,18,Monthly,Livestock,Female,2-Sep-91,Married,2,Education,15,688.87,5,Vehicle,OneMoney,Manicaland,0
HM23557,0,25/1/2025,26/1/2025,3/3/2025,26/4/2025,331.63,128.24,3,Monthly,Funeral,Female,16-Apr-06,Single,0,Agriculture,20,100.99,8,Livestock,EcoCash,Masvingo,1
EW19996,5,22/1/2025,23/1/2025,8/3/2025,24/3/2025,309.86,146.05,2,Weekly,Funeral,Male,4-Jun-79,Single,3,Government,117,491.54,2,Guarantor,Bank_Transfer,Manicaland,0
YB08565,1,1/11/2025,2/11/2025,28/11/2025,17/10/2028,5608.61,12.16,36,Monthly,Working_Capital,Female,16-Jun-61,Married,4,Retail_Trade,21,388.93,5,Vehicle,Bank_Transfer,Bulawayo,0
ZU59843,0,2/11/2024,5/11/2024,28/11/2024,29/4/2026,2775.82,18.34,18,Monthly,Livestock,Female,6-Jun-72,Single,0,Agriculture,28,418.27,0,None,EcoCash,Harare,0
HT92431,0,12/6/2025,15/6/2025,25/7/2025,10/6/2026,3146.79,143.6,12,Monthly,Home_Improvement,Female,22-Jul-60,Married,6,Telecom,99,816.58,4,None,Bank_Transfer,Midlands,1
KV78338,5,13/11/2025,1/12/2025,26/12/2025,31/12/2025,669.59,164.82,1,Bi-Weekly,Rent,Male,26-Aug-85,Married,5,Agriculture,111,410.17,2,Property,EcoCash,Harare,1
PA77564,0,15/2/2025,7/3/2025,12/4/2025,3/9/2025,2218.46,154.61,6,Monthly,School_Fees,Male,11-Mar-67,Divorced,4,Retail_Trade,71,696.36,6,Guarantor,InnBucks,Harare,1
QA34805,2,19/9/2025,23/9/2025,27/10/2025,20/6/2026,9363.78,80.07,9,Monthly,Livestock,Female,23-Sep-03,Single,1,Mining,13,1775.81,3,Livestock,EcoCash,Manicaland,0
TM43826,4,25/10/2025,13/11/2025,15/12/2025,7/5/2027,3586.74,12.15,18,Monthly,Vehicle,Male,18-Jun-68,Married,3,Informal_Sector,47,227.06,2,None,EcoCash,Midlands,1
ED45499,1,28/10/2024,31/10/2024,15/12/2024,16/10/2027,3999.91,96.28,36,Weekly,Stock_Purchase,Male,20-Nov-84,Single,1,Agriculture,60,196.08,3,None,Cash,Midlands,0
WG45548,1,20/9/2025,9/10/2025,14/11/2025,4/10/2026,5166.59,11.73,12,Monthly,Business_Expansion,Male,18-Jun-93,Married,1,Manufacturing,17,612.42,3,Vehicle,OneMoney,Masvingo,0
PZ86029,3,27/5/2025,13/6/2025,21/7/2025,3/6/2027,771.64,13.43,24,Monthly,Medical,Male,2-Dec-83,Married,3,Informal_Sector,13,190.11,3,Guarantor,Bank_Transfer,Mashonaland_East,0
SN93299,1,24/3/2025,10/4/2025,20/5/2025,5/4/2026,5407.75,123.88,12,Monthly,Business_Expansion,Male,24-Mar-64,Married,4,Retail_Trade,45,286.69,4,Vehicle,EcoCash,Harare,0
GP50397,1,9/1/2025,28/1/2025,10/3/2025,23/1/2026,2834.93,13.4,12,Monthly,Business_Expansion,Male,27-Dec-73,Divorced,6,Agriculture,41,205.75,1,Savings,EcoCash,Bulawayo,0
GB86930,3,3/2/2025,14/2/2025,14/3/2025,4/2/2027,2484.44,12.28,24,Monthly,School_Fees,Female,6-Dec-04,Married,1,Education,25,746.62,1,None,Bank_Transfer,Bulawayo,0
AM72306,0,25/1/2025,28/1/2025,4/3/2025,23/1/2026,3117.98,16.8,12,Monthly,Farming_Inputs,Male,14-Apr-91,Married,3,Transport,117,849.5,0,None,EcoCash,Harare,0
CE10531,1,23/4/2025,28/4/2025,28/5/2025,20/10/2026,11317.69,87.2,18,Monthly,Working_Capital,Female,14-Jul-78,Widowed,0,,44,1338.63,1,Guarantor,Bank_Transfer,Masvingo,0
QW55343,5,22/5/2025,3/6/2025,28/6/2025,1/9/2025,791.49,162.02,3,Weekly,Personal,Female,2-Mar-81,Divorced,,,139,713.4,2,Savings,Bank_Transfer,Manicaland,0
DS16278,3,21/7/2025,31/7/2025,28/8/2025,26/7/2026,948.54,14.52,12,Bi-Weekly,School_Fees,Female,12-Jun-76,Divorced,1,Agriculture,125,250.16,1,Guarantor,EcoCash,Bulawayo,1
JS67998,3,26/8/2025,2/9/2025,17/10/2025,23/8/2027,456.22,16.21,24,Monthly,Debt_Consolidation,Male,30-Sep-80,Married,,Agriculture,27,163.79,0,None,Bank_Transfer,Harare,0
DZ79764,0,31/12/2025,19/1/2026,22/2/2026,14/1/2027,779.95,91,12,Monthly,Equipment,Female,27-Oct-96,Married,1,Construction,20,369.31,1,None,InnBucks,Mashonaland_Central,0
TX84638,1,15/11/2024,25/11/2024,26/12/2024,20/11/2025,10092.41,86.29,12,Monthly,Business_Expansion,Male,31-Jan-88,Single,2,Healthcare,113,714.42,1,Guarantor,Cash,Harare,0
DH92371,0,11/12/2024,26/12/2024,28/1/2025,21/12/2025,1042.84,122.51,12,Monthly,Personal,Male,8-Nov-94,Divorced,3,Informal_Sector,11,130.55,2,None,EcoCash,Bulawayo,0
ML17376,2,10/10/2024,20/10/2024,17/11/2024,18/4/2025,1272.5,99.06,6,Monthly,Equipment,Male,4-Sep-60,Married,4,Informal_Sector,,160.67,1,None,InnBucks,Harare,1
MZ14226,3,25/12/2024,7/1/2025,21/2/2025,2/1/2026,892.63,14.5,12,Monthly,School_Fees,Male,28-Oct-86,Married,1,Government,,396.9,2,None,Cash,Harare,0
YP33351,0,1/6/2025,7/6/2025,7/7/2025,28/5/2027,1962.01,102.69,24,Monthly,School_Fees,Male,20-Jun-73,Married,2,Informal_Sector,28,447.65,2,Savings,Bank_Transfer,Harare,0
ML43796,1,19/10/2024,1/11/2024,16/12/2024,27/10/2025,8990.76,16.59,12,Monthly,Business_Expansion,Male,9-Dec-04,Single,0,,11,864.33,1,Property,EcoCash,Mashonaland_West,0
FD38401,2,4/9/2025,6/9/2025,2/10/2025,1/9/2026,7610.68,11.66,12,Weekly,Farming_Inputs,Male,5-Nov-87,Married,3,Government,151,,1,Livestock,EcoCash,Midlands,0
UC87670,1,25/6/2025,27/6/2025,8/8/2025,22/6/2026,8983.13,109.55,12,Monthly,Working_Capital,Male,16-Oct-69,Married,5,Government,56,725.9,1,Savings,EcoCash,Mashonaland_East,1
SY96537,4,13/3/2025,24/3/2025,28/4/2025,14/3/2027,4233.34,17.46,24,Bi-Weekly,Vehicle,Female,11-Jan-84,Divorced,4,Education,59,380.33,1,Livestock,EcoCash,Harare,0
KR06529,1,28/9/2025,7/10/2025,19/11/2025,21/9/2028,2988.69,125.19,36,Monthly,Working_Capital,Male,23-Nov-91,Married,4,Informal_Sector,7,175.64,2,Property,EcoCash,Midlands,0
KA06328,0,23/11/2024,7/12/2024,21/1/2025,5/6/2025,855.46,155.57,6,Monthly,Livestock,Male,8-Nov-84,Divorced,2,Agriculture,98,,1,Property,EcoCash,Harare,0
ZD80216,0,27/9/2024,13/10/2024,14/11/2024,11/4/2025,1149.62,135.45,6,Monthly,Farming_Inputs,Female,29-Apr-92,Single,,Agriculture,42,204.39,2,Property,Cash,Matabeleland_South,0
HV84457,1,2/8/2025,9/8/2025,17/9/2025,4/8/2026,8950.41,107.43,12,Monthly,Equipment,Female,27-Aug-69,Married,3,Education,71,763.06,0,Savings,EcoCash,Harare,0
NC15154,0,25/7/2025,11/8/2025,14/9/2025,2/2/2027,2158.2,15.37,18,Monthly,Stock_Purchase,Male,1-Jun-95,Married,2,Education,24,590.24,3,Guarantor,Bank_Transfer,Bulawayo,0
IU80683,1,30/6/2025,11/7/2025,20/8/2025,7/1/2026,9592.21,112.55,6,Bi-Weekly,Business_Expansion,Female,2-May-94,Married,2,Retail_Trade,68,440.71,2,Property,Bank_Transfer,Harare,0
YG34239,3,15/12/2024,29/12/2024,28/1/2025,22/6/2026,2139.03,14.75,18,Monthly,Rent,Male,30-Jan-92,Married,2,Finance,32,917.06,0,Guarantor,EcoCash,Harare,0
DO55923,1,26/4/2025,30/4/2025,28/5/2025,25/4/2026,5375.92,103.17,12,Monthly,Business_Expansion,Female,13-Nov-92,Married,6,,34,,0,Property,EcoCash,Manicaland,0
UP04289,3,6/2/2025,15/2/2025,28/3/2025,9/8/2026,1507.62,13.6,18,Weekly,Debt_Consolidation,Male,28-Dec-88,Married,2,Transport,99,431.76,1,None,EcoCash,Harare,0
GA36968,4,23/8/2025,8/9/2025,5/10/2025,18/8/2029,5529.3,16.22,48,Monthly,Equipment,Female,19-Aug-07,Married,1,Agriculture,4,169.45,0,Property,EcoCash,Bulawayo,0
MZ49610,0,2/3/2025,6/3/2025,9/4/2025,24/2/2027,1241.72,152.34,24,Monthly,Funeral,Male,30-Mar-95,Single,2,Construction,131,459.8,1,Savings,EcoCash,Manicaland,0
OG78956,3,4/5/2025,9/5/2025,10/6/2025,5/11/2025,1572.5,15.77,6,Monthly,School_Fees,Male,27-Nov-01,Widowed,2,Retail_Trade,41,724.92,4,None,Cash,Bulawayo,0
CG76143,1,10/2/2025,17/2/2025,28/3/2025,16/8/2025,10427.28,12.18,6,Monthly,Business_Expansion,Female,4-Feb-88,Single,3,Retail_Trade,99,649.64,0,None,EcoCash,Mashonaland_East,0
YB73738,2,16/5/2025,27/5/2025,10/7/2025,22/5/2026,5913.17,90.93,12,Bi-Weekly,Working_Capital,Male,2-Dec-87,Widowed,4,Retail_Trade,117,383.86,2,Savings,EcoCash,Manicaland,0
YW79509,0,2/3/2025,11/3/2025,6/4/2025,7/9/2025,277.64,123.95,6,Bi-Weekly,Personal,Male,7-May-98,Single,2,Informal_Sector,8,119.87,1,Savings,Bank_Transfer,Harare,1
RI23140,3,28/3/2025,31/3/2025,11/5/2025,26/3/2026,7694.45,13.49,12,Monthly,Rent,Male,17-Feb-96,Single,4,Finance,77,2163.28,3,None,OneMoney,Bulawayo,0
ED06323,0,9/11/2025,11/11/2025,15/12/2025,6/11/2026,3831.52,116.76,12,Monthly,School_Fees,Female,3-Jun-92,Single,2,Education,87,774.98,1,None,Bank_Transfer,Bulawayo,1
OY15026,5,3/6/2025,18/6/2025,13/7/2025,18/7/2025,392.47,124.12,1,Monthly,Funeral,Female,15-Dec-79,Married,3,Education,,349.23,3,None,EcoCash,Harare,1
WC07654,2,3/10/2025,13/10/2025,14/11/2025,8/10/2026,5961,10.67,12,Monthly,Equipment,Female,16-Feb-67,Widowed,3,Retail_Trade,139,466.68,1,Livestock,Bank_Transfer,Matabeleland_North,0
AU49514,1,23/7/2025,6/8/2025,1/9/2025,27/7/2027,4162.04,110.1,24,Monthly,Equipment,Male,27-Feb-80,Divorced,5,Informal_Sector,36,625.45,3,Guarantor,Bank_Transfer,Midlands,0
